CO2,TEMP,HUMIDITY,MOISTURE,TEMP_BMP,PRESSURE_BMP,ALT_BMP,TIME(MS)
1173.000000,24.224548,50.813293,244.000000,23.490000,-34.898880,14.7568738860.000000
1113.000000,24.048309,52.294922,267.000000,23.490000,-35.239655,14.75746920870.000000
1092.000000,23.778610,53.205872,257.000000,23.480000,-35.246670,14.75748132880.000000
1164.000000,23.538284,53.968811,294.000000,23.459999,-35.220612,14.75743544890.000000
1098.000000,23.239212,55.075073,251.000000,23.459999,-35.060249,14.75715456900.000000
CO2,TEMP,HUMIDITY,MOISTURE,TEMP_BMP,PRESSURE_BMP,ALT_BMP,TIME(MS)
CO2,TEMP,HUMIDITY,MOISTURE,TEMP_BMP,PRESSURE_BMP,ALT_BMP,TIME(MS)
719.000000,23.498230,48.954773,244.000000,24.129999,-33.551720,14.7545198850.000000
655.000000,23.340683,50.680542,264.000000,24.070000,-33.810341,14.75497020860.000000
656.000000,23.103027,51.776123,251.000000,23.990000,-33.876499,14.75508732871.000000
658.000000,22.886734,52.723694,253.000000,23.950001,-33.877499,14.75508744882.000000
660.000000,22.667770,53.778076,267.000000,23.920000,-33.964706,14.75523956893.000000
658.000000,22.504883,54.333496,250.000000,23.860001,-33.949673,14.75521468903.000000
657.000000,22.352676,54.980469,247.000000,23.809999,-33.948669,14.75521280913.000000
657.000000,22.261887,55.279541,247.000000,23.750000,-33.875496,14.75508592924.000000
CO2,TEMP,HUMIDITY,MOISTURE,TEMP_BMP,PRESSURE_BMP,ALT_BMP,TIME(MS)
690.000000,24.053650,47.895813,286.000000,23.420000,-33.681030,14.7547448853.000000
630.000000,23.730545,49.655151,251.000000,23.389999,-33.794300,14.75494220863.000000
621.000000,23.394089,50.668335,249.000000,23.350000,-33.741173,14.75484932874.000000
615.000000,23.116379,51.605225,247.000000,23.330000,-33.721127,14.75481544884.000000
620.000000,22.729187,52.854919,245.000000,23.309999,-33.825375,14.75499756894.000000
CO2,TEMP,HUMIDITY,MOISTURE,TEMP_BMP,PRESSURE_BMP,ALT_BMP,TIME(MS)
734.000000,23.215179,49.995422,253.000000,22.969999,-32.616421,14.75288310221.000000
672.000000,23.273926,51.414490,251.000000,23.040001,-32.972305,14.75350622232.000000
657.000000,23.087006,52.273560,243.000000,23.110001,-33.020424,14.75359034242.000000
649.000000,22.849350,53.033447,269.000000,23.180000,-33.038467,14.75362146253.000000
648.000000,22.619705,54.011536,268.000000,23.250000,-32.950253,14.75346858263.000000
647.000000,22.464828,54.539490,236.000000,23.299999,-32.804890,14.75321370276.000000
646.000000,22.307281,55.014038,264.000000,23.350000,-32.769806,14.75315282287.000000
644.000000,22.216492,55.343628,247.000000,23.400000,-32.764793,14.75314394297.000000
641.000000,22.104340,55.717468,240.000000,23.430000,-32.795868,14.753198106308.000000
637.000000,22.032242,55.870056,258.000000,23.459999,-32.742737,14.753105118318.000000
636.000000,21.973495,56.027222,227.000000,23.490000,-32.728703,14.753080130328.000000
635.000000,21.957474,56.094360,252.000000,23.530001,-32.734718,14.753091142339.000000
633.000000,21.917419,56.178284,244.000000,23.570000,-32.717674,14.753061154349.000000
632.000000,21.914749,56.185913,240.000000,23.590000,-32.801884,14.753209166359.000000
629.000000,21.890717,56.152344,256.000000,23.600000,-32.668552,14.752975178369.000000
625.000000,21.888046,56.170654,233.000000,23.610001,-32.700630,14.753031190380.000000
625.000000,21.880035,56.132507,232.000000,23.610001,-32.636471,14.752918202390.000000
623.000000,21.861343,56.114197,249.000000,23.620001,-32.597374,14.752851214400.000000
622.000000,21.877365,56.109619,238.000000,23.620001,-32.585342,14.752830226411.000000
622.000000,21.874695,56.056213,239.000000,23.629999,-32.491108,14.752665238421.000000
621.000000,21.898727,56.027222,247.000000,23.639999,-32.431957,14.752561250431.000000
620.000000,21.893387,55.981445,222.000000,23.660000,-32.396870,14.752500262441.000000
620.000000,21.949463,55.912781,254.000000,23.690001,-32.330704,14.752384274450.000000
621.000000,21.949463,55.841064,222.000000,23.709999,-32.305641,14.752340286460.000000
619.000000,21.930771,55.802917,252.000000,23.730000,-32.309650,14.752348298470.000000
619.000000,21.845322,55.842590,232.000000,23.730000,-32.199371,14.752154310480.000000
620.000000,21.853333,55.891418,238.000000,23.730000,-32.228443,14.752207322490.000000
620.000000,21.885376,55.830383,228.000000,23.750000,-32.135208,14.752044334500.000000
621.000000,21.869354,55.702209,247.000000,23.750000,-32.207390,14.752170346510.000000
621.000000,21.831970,55.737305,219.000000,23.740000,-32.181324,14.752124358520.000000
621.000000,21.856003,55.699158,250.000000,23.730000,-32.177315,14.752116370530.000000
621.000000,21.823959,55.668640,235.000000,23.709999,-32.192352,14.752142382540.000000
622.000000,21.821289,55.686951,220.000000,23.700001,-32.112148,14.752003394550.000000
626.000000,21.818619,55.683899,250.000000,23.700001,-32.015903,14.751834406561.000000
627.000000,21.826630,55.650330,221.000000,23.709999,-32.054001,14.751902418571.000000
628.000000,21.861343,55.581665,247.000000,23.719999,-32.108139,14.751995430581.000000
628.000000,21.917419,55.554199,222.000000,23.740000,-32.093102,14.751968442592.000000
629.000000,21.912079,55.508423,221.000000,23.770000,-32.137211,14.752047454602.000000
632.000000,21.930771,55.352783,244.000000,23.790001,-31.999861,14.751805466612.000000
632.000000,21.946793,55.348206,247.000000,23.809999,-31.865517,14.751572478623.000000
632.000000,21.992187,55.383301,222.000000,23.840000,-31.910633,14.751651490633.000000
633.000000,22.013550,55.332947,218.000000,23.860001,-31.834436,14.751517502643.000000
634.000000,22.072296,55.290222,223.000000,23.889999,-31.786312,14.751434514653.000000
636.000000,22.072296,55.178833,243.000000,23.900000,-31.764256,14.751395526664.000000
642.000000,22.082977,55.158997,247.000000,23.900000,-31.722147,14.751321538674.000000
643.000000,22.120361,55.105591,220.000000,23.900000,-31.697083,14.751278550685.000000
642.000000,22.101669,55.056763,224.000000,23.920000,-31.630911,14.751163562695.000000
642.000000,22.128372,55.023193,242.000000,23.940001,-31.568748,14.751053574705.000000
642.000000,22.136383,54.940796,247.000000,23.950001,-31.503580,14.750940586716.000000
642.000000,22.173767,54.957581,236.000000,23.959999,-31.469490,14.750880598726.000000
646.000000,22.189789,54.873657,217.000000,23.959999,-31.444426,14.750835610736.000000
646.000000,22.179108,54.832458,218.000000,23.959999,-31.311075,14.750603622747.000000
649.000000,22.173767,54.806519,237.000000,23.959999,-31.303055,14.750588634757.000000
648.000000,22.195129,54.757690,247.000000,23.950001,-31.272976,14.750537646767.000000
647.000000,22.176437,54.708862,242.000000,23.930000,-31.174717,14.750365658777.000000
645.000000,22.149734,54.650879,222.000000,23.910000,-31.143635,14.750311670788.000000
644.000000,22.125702,54.635620,228.000000,23.889999,-31.255930,14.750507682798.000000
643.000000,22.125702,54.696655,232.000000,23.879999,-31.257936,14.750510694808.000000
643.000000,22.136383,54.656982,241.000000,23.879999,-31.243898,14.750485706819.000000
642.000000,22.141724,54.621887,218.000000,23.870001,-31.193768,14.750399718829.000000
641.000000,22.141724,54.591370,244.000000,23.860001,-31.167698,14.750353730840.000000
639.000000,22.131042,54.541016,218.000000,23.850000,-31.116564,14.750263742850.000000
637.000000,22.155075,54.454041,233.000000,23.850000,-31.220839,14.750446754860.000000
634.000000,22.165756,54.425049,244.000000,23.850000,-31.157671,14.750336766871.000000
632.000000,22.213821,54.414368,211.000000,23.850000,-31.187752,14.750387778881.000000
629.000000,22.216492,54.377747,246.000000,23.870001,-31.197777,14.750405790891.000000
625.000000,22.184448,54.313660,211.000000,23.879999,-31.140627,14.750305802901.000000
623.000000,22.147064,54.293823,244.000000,23.870001,-31.061417,14.750166814911.000000
620.000000,22.131042,54.327393,222.000000,23.850000,-31.005268,14.750068826921.000000
618.000000,22.098999,54.254150,238.000000,23.840000,-31.020308,14.750094838931.000000
615.000000,22.074966,54.299927,216.000000,23.830000,-30.993237,14.750048850940.000000
614.000000,22.037582,54.351807,235.000000,23.830000,-31.026323,14.750106862950.000000
617.000000,22.069626,54.527283,246.000000,23.840000,-31.020308,14.750094874960.000000
626.000000,22.109680,54.437256,218.000000,23.860001,-31.075455,14.750192886971.000000
628.000000,22.120361,54.386902,241.000000,23.889999,-31.037354,14.750126898981.000000
629.000000,22.147064,54.284668,220.000000,23.920000,-31.034346,14.750120910991.000000
629.000000,22.189789,54.197693,244.000000,23.940001,-31.041365,14.750131923001.000000
630.000000,22.211151,54.100037,214.000000,23.950001,-30.954132,14.749980935011.000000
631.000000,22.213821,54.083252,233.000000,23.950001,-30.836819,14.749774947021.000000
629.000000,22.227173,54.086304,244.000000,23.950001,-30.850857,14.749798959031.000000
630.000000,22.229843,54.080200,218.000000,23.950001,-30.808744,14.749725971041.000000
630.000000,22.235184,54.025269,215.000000,23.950001,-30.827795,14.749759983052.000000
628.000000,22.243195,53.993225,221.000000,23.950001,-30.836819,14.749775995062.000000
629.000000,22.259216,53.939819,242.000000,23.940001,-30.776659,14.7496701007072.000000
629.000000,22.275238,53.866577,237.000000,23.940001,-30.771645,14.7496601019083.000000
628.000000,22.275238,53.916931,210.000000,23.950001,-30.878931,14.7498471031093.000000
627.000000,22.347336,53.794861,243.000000,23.950001,-30.786686,14.7496871043103.000000
626.000000,22.333984,53.750610,235.000000,23.950001,-30.725521,14.7495801055114.000000
625.000000,22.315292,53.770447,210.000000,23.950001,-30.808744,14.7497251067124.000000
624.000000,22.256546,53.695679,244.000000,23.950001,-30.781672,14.7496781079134.000000
622.000000,22.323303,53.768921,210.000000,23.950001,-30.786686,14.7496871091145.000000
621.000000,22.339325,53.675842,241.000000,23.959999,-30.692432,14.7495221103155.000000
619.000000,22.366028,53.614807,217.000000,23.959999,-30.741564,14.7496081115166.000000
618.000000,22.328644,53.614807,246.000000,23.950001,-30.906004,14.7498951127176.000000
617.000000,22.312622,53.616333,217.000000,23.920000,-30.737555,14.7496001139186.000000
615.000000,22.237854,53.695679,209.000000,23.910000,-30.961151,14.7499911151197.000000
615.000000,22.208481,53.775024,224.000000,23.879999,-30.980202,14.7500251163207.000000
616.000000,22.128372,53.810120,241.000000,23.850000,-30.910015,14.7499031175217.000000
616.000000,22.112350,53.872681,244.000000,23.840000,-30.925055,14.7499291187228.000000
616.000000,22.072296,53.871155,210.000000,23.840000,-30.978197,14.7500221199238.000000
616.000000,22.123032,53.874207,241.000000,23.840000,-31.056404,14.7501571211248.000000
616.000000,22.131042,53.802490,242.000000,23.850000,-30.908009,14.7498981223259.000000
616.000000,22.173767,53.828430,218.000000,23.870001,-30.914026,14.7499081235269.000000
616.000000,22.163086,53.735352,222.000000,23.889999,-31.073448,14.7501881247279.000000
615.000000,22.181778,53.704834,235.000000,23.900000,-31.118568,14.7502671259290.000000
613.000000,22.176437,53.720093,241.000000,23.910000,-30.962154,14.7499931271300.000000
613.000000,22.176437,53.700256,210.000000,23.920000,-30.924051,14.7499271283311.000000
612.000000,22.184448,53.668213,242.000000,23.930000,-31.003263,14.7500661295321.000000
611.000000,22.219162,53.665161,210.000000,23.940001,-30.944105,14.7499611307331.000000
611.000000,22.211151,53.585815,244.000000,23.940001,-30.862888,14.7498201319342.000000
610.000000,22.221832,53.598022,233.000000,23.940001,-30.905001,14.7498931331352.000000
609.000000,22.195129,53.549194,218.000000,23.950001,-30.989225,14.7500421343363.000000
609.000000,22.213821,53.558350,214.000000,23.950001,-31.022314,14.7500991355373.000000
608.000000,22.163086,53.492737,210.000000,23.950001,-31.051390,14.7501491367383.000000
603.000000,22.187119,53.549194,220.000000,23.950001,-31.087486,14.7502121379393.000000
602.000000,22.195129,53.538513,244.000000,23.950001,-31.059412,14.7501631391403.000000
601.000000,22.192459,53.515625,218.000000,23.959999,-31.063423,14.7501701403413.000000
600.000000,22.173767,53.575134,219.000000,23.969999,-31.204796,14.7504171415422.000000
601.000000,22.147064,53.495789,243.000000,23.959999,-31.268965,14.7505301427432.000000
600.000000,22.090988,53.565979,233.000000,23.920000,-31.236881,14.7504731439442.000000
601.000000,22.042923,53.646851,216.000000,23.879999,-31.294031,14.7505731451452.000000
601.000000,22.061615,53.666687,218.000000,23.850000,-31.374241,14.7507131463462.000000
601.000000,22.010880,53.723145,242.000000,23.830000,-31.376247,14.7507161475472.000000
601.000000,21.997528,53.709412,224.000000,23.820000,-31.438410,14.7508251487483.000000
600.000000,22.000198,53.712463,217.000000,23.820000,-31.410336,14.7507771499493.000000
601.000000,21.928101,53.675842,245.000000,23.820000,-31.355192,14.7506801511503.000000
